SELECT customer_id, SUM(d) FROM (SELECT p.customer_id, ((SUM(pr.price)/100*(s.discount))) d FROM purchases p JOIN purchases_products_list ppl ON p.id = ppl.id JOIN products pr on p.id = pr.id JOIN sales s ON pr.type = s.type GROUP BY p.customer_id, s.discount) n1 GROUP BY customer_id;
 customer_id |   sum   
       88809 |   10332
       88837 |  103119
       88848 |   42000
       88856 |  378231
       88878 |  234006
       88924 |  373076
       88926 |  158760
       88943 |  135730
       88958 |  274908
       88959 |  180270
       88967 |   14833
       88976 |  517440
       88983 |   52178
       88993 |  186872
       89002 |   50836
       89022 |  809550
       89029 |   33292
       89034 |  279225
       89040 |  240974
       89041 |  367824
       89053 |  164825
       89059 |  534488
       89079 |   16766
       89089 |   62764
       89097 |  290080
       89099 |  300297
       89103 |   22302
       89114 |  113758
       89117 |  163863
       89137 |  177745
       89146 |  194721
       89148 |  556327
       89164 |  757392
       89173 |  254976
       89181 |   84252
       89208 |    4557
       89243 |  165444
       89248 |  248781
       89258 |  467990
       89278 |  216300
       89284 |  555489
       89289 |  201369
       89290 |   97625
       89307 |  216272
       89319 |  451860
       89328 |  115920
       89332 |  138086
       89335 |  801195
       89341 |  796906
       89346 |   65615
       89352 |  132916
       89380 |  385896
       89452 |   47536
       89464 |  624330
       89466 |  503910
       89475 |  220428
       89487 |  158480
       89503 |  211594
       89538 |   10918
       89578 |  166160
       89584 |  108375
       89590 |  203050
       89615 |  383163
       89621 |  549287
       89639 |  105556
       89641 |  709218
       89646 |   38225
       89648 |  354609
       89649 |  502203
       89661 |    3772
       89685 |  491793
       89701 |  134848
       89707 |  144066
       89709 |   14472
       89737 |  303318
       89753 |  240141
       89760 |  683190
       89774 |  218612
       89780 |  676533
       89786 |  470904
       89792 |  258132
       89793 |   98980
       89807 |  240760
       89815 |  356040
       89820 |  643084
       89847 |  116766
       89905 |  242372
       89918 |  402712
       89941 |  336497
       89947 |   91322
       89963 |  200976
       89977 |   30520
       89982 |  125780
       90003 |  384234
       90012 |  257730
       90019 |  162526
       90027 |  141344
       90045 |  752063
       90051 |    4026
       90052 |  107734
       90064 |  379200
       90077 |  683698
       90081 |   24090
       90125 |  211344
       90154 |  138600
       90157 |   69056
       90209 |  598188
       90213 |   52687
       90250 |  396462
       90256 |   51072
       90303 |  427140
       90319 |   10086
       90322 |  448911
       90327 |  743265
       90335 |  435183
       90345 |   24645
       90392 |  154864
       90402 |  349044
       90413 |  533045
       90440 |   69237
       90477 |  230625
       90504 |  107096
       90509 |  520290
       90517 |   24079
       90520 |  643331
       90541 |  149583
       90560 |   73401
       90565 |  450492
       90599 |  539910
       90613 |  329001
       90623 |  201763
       90624 |  117710
       90640 |  152250
       90655 |  333960
       90665 |  199540
       90695 |  124674
       90726 |  442351
       90749 |  450723
       90758 |   66462
       90777 |   97496
       90792 |  595218
       90793 |  702784
       90808 |  364814
       90812 |  255471
       90814 |  291978
       90818 |  827261
       90828 |  296758
       90834 |   46928
       90854 |  371952
       90859 |  113580
       90863 |  245756
       90866 |   84194
       90897 |  449179
       90905 |  387408
       90919 |   21920
       90923 |   57783
       90927 |   94864
       90936 |   70590
       90941 |  125426
       90957 |   97860
       90959 |   60738
       90983 |  792816
       90999 |  356109
       91013 |  266000
       91024 |   77337
       91034 |  301590
       91069 |  522360
       91076 |  418282
       91122 |  297436
       91128 |  565290
       91131 |  833760
       91149 |   31080
       91152 |  118916
       91175 |  183600
       91192 |  814122
       91193 |  132158
       91217 |   13578
       91237 |  234442
       91242 |  166923
       91269 |   35394
       91323 |  646570
       91332 |  121744
       91355 |  480388
       91374 |  673296
       91397 |  507045
       91399 |  968298
       91417 |  441975
       91425 |  118326
       91436 |  212912
       91443 |  783271
       91444 |  405234
       91449 |   25675
       91458 |  128793
       91465 |   57552
       91479 |  455356
       91494 |    3071
       91498 |  392461
       91508 |  110929
       91515 |  931311
       91550 |  803689
       91599 |   28303
       91600 |  185566
       91628 |  309542
       91631 |  180705
       91635 |  453245
       91666 |  894439
       91678 |  215952
       91688 |  363280
       91720 |  171644
       91775 |  312827
       91781 |  132340
       91818 |   47096
       91853 |  834489
       91862 |  455235
       91866 |   47487
       91872 |   85075
       91879 |  252155
       91881 |   13366
       91886 |  327822
       91919 |  174375
       91932 |   76440
       91973 |  621990
       91989 |  368022
       91991 |   68936
       91997 |  474110
       92000 |  333285
       92014 |   95128
       92029 |  246831
       92041 |    1441
       92046 |  618735
       92078 |   27390
       92082 |  195312
       92108 |  401626
       92110 |   63784
       92118 |  402930
       92139 |  103180
       92153 |  483401
       92170 |  424984
       92179 |   35200
       92180 |   88605
       92184 |  599758
       92187 |  249480
       92207 |    8774
       92251 |  126098
       92277 |  126644
       92287 |  435162
       92290 |  459978
       92310 |  426965
       92318 |  193875
       92322 |   46215
       92335 |  490539
       92346 |  751218
       92350 |  199950
       92369 |  525805
       92393 |  146058
       92419 |  687780
       92427 |  544656
       92432 |  223021
       92444 |  549444
       92461 |  204754
       92472 |  393480
       92500 |  184240
       92506 |   95160
       92509 |   90303
       92524 |  245952
       92527 |   91770
       92529 |   81952
       92535 |  620775
       92540 |   74060
       92544 |  118048
       92546 |  314796
       92557 |  365948
       92565 |  285882
       92569 |    3164
       92570 |  100130
       92617 |   15372
       92625 |    5676
       92663 |   93106
       92676 |  656238
       92695 |   64770
       92767 |  644118
       92775 |  304794
       92794 |   31046
       92799 |  228932
       92814 |   39795
       92818 |  171369
       92828 |  842080
       92850 |  546716
       92857 |  323505
       92860 |  343892
       92894 |  638352
       92908 |  267766
       92912 |  417143
       92913 |  129948
       92915 |  109824
       92936 |   92288
       92977 |  812076
       92981 |  198468
       92985 |   58128
       92990 |  147602
       92995 |   37128
       92999 |  190533
       93014 |    8446
       93016 |   33325
       93020 |  670394
       93060 |  374495
       93076 |  125775
       93094 |  351990
       93109 |  344026
       93119 |  859117
       93141 |  467443
       93160 |   75236
       93169 |   72352
       93200 |   18336
       93212 |  546306
       93227 |   79866
       93252 |   83452
       93256 |  530244
       93281 |  626204
       93285 |  111384
       93298 |  160089
       93304 |  248755
       93346 |   12688
       93365 |  435342
       93370 |  264030
       93379 | 1032540
       93402 |   96596
       93439 |  625314
       93483 |  555128
       93495 |  134099
       93498 |  105476
       93524 |  292009
       93534 |  102676
       93559 |  210325
       93563 |  927200
       93579 |  253660
       93585 |  355300
       93596 |  134106
       93601 |  292950
       93604 |  114768
       93606 |  502758
       93651 |   28527
       93654 |   99834
       93659 |   63712
       93699 |  206169
       93708 |  237402
       93709 |  447642
       93717 |  460275
       93730 |  794750
       93766 |  887205
       93775 |  845277
       93806 |   78067
       93830 |  256594
       93860 |  660486
       93881 |   65538
       93899 |  221851
       93901 |  299117
       93930 |  148814
       93934 |    4496
       93955 |    8176
       93984 |  179361
       94007 |  218634
       94024 |  273420
       94037 |  355880
       94055 |  739739
       94058 |  206394
       94068 |  648630
       94076 |  642428
       94090 |  502107
       94098 |   70755
       94100 |  777439
       94119 |  408576
       94137 |  223014
       94138 |  634600
       94153 |  480573
       94164 |   48870
       94166 |  244443
       94177 |  346902
       94178 |  335358
       94201 |  509712
       94203 |  142824
       94204 |  390940
       94217 |   46827
       94219 |   44856
       94267 |  402822
       94293 |  106067
       94296 |    7986
       94303 |  201708
       94309 |   44166
       94338 |  107870
       94340 |  105821
       94343 |  377364
       94368 |  241815
       94378 |   29579
       94390 |  172920
       94391 |   64536
       94404 |  427227
       94420 |   92582
       94447 |  373556
       94463 |   77142
       94474 |  117219
       94489 |   67354
       94526 |  298463
       94577 |  119409
       94589 |  119697
       94609 |  313039
       94615 |   16371
       94653 |  285666
       94667 |  856235
       94704 |  331886
       94719 |  521467
       94721 |   78846
       94735 |   69992
       94783 |  681174
       94792 |  113920
       94795 |  156907
       94796 |  136955
       94799 |  485856
       94809 |  876755
       94821 |  834379
       94834 |  286713
       94848 |  588945
       94851 |  248460
       94863 |   55794
       94866 |   52444
       94911 |   29203
       94920 |  385985
       94942 |   18508
       94946 |  209272
       94972 |  388182
       94979 |  167403
       94988 |  112912
       94998 |  737009
       95003 |  170016
       95018 |  105938
       95020 |   39087
       95022 |   45265
       95062 |  563199
       95064 |  492609
       95071 |  297662
       95078 |  459048
       95095 |  380742
       95102 |  365823
       95109 |   93603
       95119 |  352313
       95132 |  337342
       95145 |  388512
       95146 |  492528
       95164 |   67648
       95166 |  130298
       95173 |  438503
       95182 |  129492
       95194 |  686984
       95205 |  138684
       95206 |  561578
       95225 |   44296
       95230 |  460722
       95263 |  490854
       95265 |  164409
       95274 |  151558
       95306 |  188872
       95308 |   55715
       95310 |   53053
       95314 |  116501
       95315 |  276416
       95336 |  689415
       95345 |   88608
       95375 |   34216
       95432 |  503100
       95438 |  210616
       95466 |  498564
       95470 |  192400
       95473 |  232152
       95487 |   61659
       95511 |  255333
       95522 |  306020
       95558 |  138320
       95570 |   31160
       95607 |   77456
       95610 |  396312
       95613 |   51058
       95626 |  594177
       95630 |  180110
       95633 |  547832
       95646 |  143256
       95664 |  733654
       95667 |  510840
       95724 |  198135
       95743 |    3864
       95759 |   17435
       95792 |  309783
       95806 |   36894
       95813 |  548010
       95820 |  136188
       95837 |  513016
       95872 |  231691
       95882 |  365895
       95898 |  478555
       95923 |  468876
       95937 |  267876
       95957 |  241654
       95978 |   49368
       96010 |  353933
       96013 |  267325
       96023 |  525011
       96027 |  263508
       96032 |    8008
       96042 |  503472
       96101 |  544887
       96102 |  262350
       96115 |   19096
       96116 |  164820
       96120 |  244953
       96153 |  612724
       96155 |  467517
       96173 |  501636
       96209 |  384912
       96211 |   56328
       96216 |   21835
       96224 |  155882
       96228 |   66096
       96231 |  302841
       96233 |   62737
       96249 |   38089
       96301 |  334101
       96310 |   24057
       96325 |  575094
       96327 |  900885
       96338 |  523978
       96342 |  182875
       96346 |  153630
       96363 |   89811
       96376 |   37191
       96381 |    4410
       96385 |  121758
       96409 |   11904
       96431 |   35588
       96433 |  164580
       96439 |  731522
       96505 |  490728
       96511 |  205437
       96524 |   83552
       96538 |   27920
       96542 |   92703
       96559 |  743090
       96594 |  541741
       96641 |   76146
       96667 |  514710
       96689 |  226550
       96691 |   20592
       96696 |   11088
       96699 |   33496
       96739 |   46739
       96744 |  231336
       96752 |   56862
       96754 |   79114
       96758 |  473331
       96768 |   61012
       96776 |   62144
       96777 |  188199
       96800 |  265950
       96807 |  105720
       96824 |  148612
       96857 |   72534
       96858 |  484874
       96864 |  403604
       96882 |   90831
       96884 |  449130
       96906 |  141453
       96923 |  770310
       96927 |  679936
       96934 |   49634
       96935 |  254991
       96947 |  261352
       96949 |  491604
       96959 |  149640
       96979 |  245514
       97016 |  209484
       97025 |  426690
       97039 |  823962
       97057 |  421149
       97065 |  374863
       97084 |  162360
       97102 |   15438
       97108 |   72852
       97141 |  530704
       97153 |  681039
       97168 |  239030
       97176 |  498730
       97214 |  346857
       97220 |  139776
       97229 |  799207
       97259 |   66870
       97264 |   72072
       97273 |  192372
       97307 |  188139
       97313 |  421740
       97314 |   69993
       97317 |  250107
       97331 |  116280
       97381 |  345891
       97397 |  373583
       97408 |    7308
       97460 |  477871
       97465 |  557628
       97472 |  358798
       97517 |   62685
       97529 |  165718
       97535 |   35546
       97537 |  362378
       97543 |   28259
       97555 |  435891
       97570 |  836280
       97587 |  190025
       97611 |  202111
       97640 |  830583
       97643 |   36084
       97659 |  232757
       97683 |  127392
       97700 |  229632
       97720 |    2407
       97727 |  805805
       97735 |   68130
       97782 |  586644
       97800 |   57564
       97805 |  399690
       97813 |  313104
       97815 |  472745
       97819 |   52481
       97840 |  305846
       97846 |  572047
       97866 |  111884
       97874 |  415856
       97885 |  208362
       97890 |  208320
       97910 |   57102
       97921 |  659334
       97926 |  241281
       97927 |  495012
       97975 |  237961
       97989 |  731064
       98001 |  455091
       98025 |   98605
       98037 |  277522
       98069 |  449624
       98071 |  108896
       98077 |   19885
       98102 |  113184
       98117 |  228415
       98129 |  416787
       98135 |  262906
       98141 |  684480
       98151 |  160925
       98154 |  308412
       98169 |  478582
       98195 |  766650
       98247 |  669146
       98250 |   69864
       98260 |  245616
       98295 |  432051
       98307 |  669552
       98319 |   27776
       98341 |  116028
       98355 |  265947
       98380 |  118039
       98387 |  264137
       98395 |  156416
       98442 |  387532
       98459 |  195052
       98475 |   39942
       98491 |  252868
       98494 |   86160
       98499 |  170841
       98507 |  174846
       98517 |  361152
       98532 |  781758
       98537 |  371586
       98584 |  251097
       98597 |  489608
       98621 |   32880
       98629 |  503500
       98632 |   14027
       98633 |   73056
       98644 |  239304
       98654 |   85629
       98672 |   67704
       98688 |  199276
       98696 |  239965
       98698 |  144976
       98709 |  113223
       98728 |  382607
       98749 |  360900
       98752 |  746985
       98754 |   77937
       98777 |  197743
       98797 |   55029
       98833 |  416570
       98837 |  862482
       98840 |   24066
       98845 |  799290
       98847 |  236886
       98853 |  163056
       98867 |  487698
       98893 |   13706
       98911 |  612405
       98937 |  221277
       98945 |  124334
       98956 |  861087
       99008 |  218571
       99020 |  185887
       99028 |   80206
       99036 |  116664
       99067 |  362129
       99069 |  371982
       99082 |   12000
       99085 |  141000
       99086 |    9620
       99091 |  405270
       99092 |  194213
       99148 |  171483
       99181 |   19434
       99197 |  217300
       99198 |  502936
       99204 |  573160
       99216 |  270172
       99218 |   21663
       99252 |  330096
       99262 |   47376
       99281 |  191520
       99284 |  384303
       99290 |  903994
       99295 |   15631
       99307 |   94292
       99341 |  532672
       99357 |  150512
       99371 |  124752
       99382 |   23373
       99389 |  796950
       99391 |  439990
       99404 |  688142
       99416 |  711729
       99418 |  378456
       99425 |  575242
       99436 |  191634
       99511 |  188376
       99515 |  191564
       99522 |   42648
       99528 |  257550
       99530 |  424985
       99533 |  224992
       99542 |  166796
       99550 |  218504
       99557 |  345589
       99577 |  139472
       99610 |  309837
       99614 |  405981
       99641 |  397290
       99671 |   67553
       99674 |   36064
       99681 |  488172
       99730 |   64632
       99738 |   81396
       99750 |  516841
       99775 |   92291
       99776 |  302808
       99794 |  160719
       99796 |   20720
       99825 |   68347
       99831 |   38082
       99840 |  128567
       99860 |  621519
       99863 |  863863
       99882 |  272493
       99916 |  476672
       99970 |  148338
       99975 |  380289
       99997 |  226700
      100007 |   70581
      100029 |  148320
      100036 |  194259
      100046 |   51212
      100064 |   24030
      100089 |  384207
      100101 | 1079349
      100112 |  177828
      100162 |  383625
      100172 |  293260
      100189 |  550368
      100193 |   48730
      100194 |  507060
      100202 |  324310
      100205 |  419430
      100206 |  259222
      100214 |  133224
      100223 |  138817
      100231 |  178315
      100264 |  386232
      100268 |  361425
      100273 |  774597
      100278 |  209076
      100279 |   59500
      100283 |   87175
      100307 |  179482
      100309 |  189476
      100343 |  505940
      100345 |  126324
      100364 |  284540
      100365 |  762693
      100373 |  653791
      100377 |  253528
      100383 |   43966
      100393 |  178801
      100417 |  283635
      100448 |  754602
      100459 |  468407
      100473 |  256221
      100496 |  452743
      100501 |  132912
      100537 |  327428
      100583 |  142922
      100584 |   18256
      100610 |  155703
      100620 |  118449
      100624 |  104478
      100639 |   64713
      100670 |  112756
      100722 |  423416
      100725 |  381478
      100731 |  130326
      100733 |  857160
      100742 |  230806
      100763 |  243040
      100764 |   89207
      100779 |  153510
      100811 |   31504
      100834 |  722070
      100838 |  378256
      100856 |  511503
      100870 |  218202
      100876 |   55692
      100879 |  143528
      100880 |   49920
      100888 |  172889
      100892 |  449813
      100906 |  489500
      100941 |  204884
      100943 |  397321
      100946 |  636174
      100948 |  431883
      100960 |  371624
      100965 |  511500
      100991 |   74646
      100992 |  156234
      101003 |  319704
      101011 |  798875
      101015 |  254388
      101036 |   86946
      101052 |   27115
      101055 |  121688
      101071 |  173715
      101073 |  428568
      101107 |  258328
      101133 |  324270
      101149 |   58750
      101161 |  491746
      101173 |  853332
      101174 |  230535
      101181 |  708526
      101185 |  309804
      101206 |    4559
      101208 |  363307
      101219 |  141933
      101242 |   93758
      101248 |  249186
      101250 |   48587
      101258 |  322342
      101272 |  711515
      101281 |  891777
      101300 |  357066
      101308 |  822320
      101311 |   92430
      101320 |  269841
      101344 |   57523
      101366 |  360519
      101369 |  245180
      101373 |  213532
      101375 |  755051
      101397 |  886431
      101408 |  124608
      101434 |  627361
      101467 |  129847
      101493 |  196920
      101507 |  497862
      101582 |  469013
      101591 |   46827
      101592 |  386860
      101620 |  397158
      101631 |  360864
      101645 |  480828
      101653 |    3696
      101668 |  197616
      101690 |   33138
      101695 |  626382
      101705 |  149400
      101709 |  684321
      101720 |    9680
      101727 |  514383
      101742 |  320943
      101747 |  168441
      101748 |   38982
      101772 |  288249
      101788 |  168767
      101814 |  227976
      101822 |  459102
      101845 |  421388
      101855 |  159273
      101860 |  194733
      101869 |   57918
      101896 |  157584
      101908 |  720540
      101910 |  316212
      101920 | 1202210
      101934 |   13770
      101959 |  215118
      101961 |  377280
      101967 |  222552
      101986 |  242151
      101999 |  219940
      102007 |   55848
      102012 |  554112
      102036 |  285714
      102054 |  340380
      102058 |   60270
      102062 |   13068
      102093 |  538993
      102094 |  318790
      102108 |  103272
      102129 |  258236
      102169 |  484471
      102176 |  692484
      102186 |  321271
      102193 |  145158
      102211 |  152233
      102213 |  104650
      102244 |  152217
      102247 |  568633
      102270 |  306660
      102281 |  160270
      102285 |  106572
      102299 |  100653
      102306 |  355153
      102311 |  271689
      102356 |  359640
      102415 |   67200
      102426 |  261940
      102428 |  168532
      102442 |    6603
      102455 |  778042
      102464 |  329604
      102475 |  112776
      102480 |   29043
      102498 |  920607
      102519 |  154609
      102524 |  273112
      102541 |  690228
      102550 |  104676
      102570 |  302874
      102583 |  170562
      102584 |   45951
      102597 |   46684
      102598 |  415576
      102600 |  277491
      102632 |  220289
      102633 |  784786
      102643 |  162512
      102653 |  782964
      102654 |  335984
      102656 |  325089
      102661 |  404364
      102671 |  849060
      102674 |   99748
      102676 |  400926
      102688 |  270894
      102689 |  759810
      102738 |   12728
      102741 |  240875
      102754 |  145236
      102763 |  779619
      102782 |  782856
      102783 |  343746
      102789 |  186772
      102797 |  473770
      102823 |  111972
      102861 |  253270
      102869 |  110080
      102874 |   40194
      102878 |   32250
      102944 |  189323
      102948 |   38909
      102974 |  352638
      102975 |   73059
      102977 |  120512
      102984 |  192291
      102991 |  515685
      102997 |  196672
      103010 |  134295
      103012 |  288420
      103021 |   59962
      103022 |  286352
      103042 |  418691
      103077 |  126665
      103084 |  299208
      103095 |  890890
      103098 |  146211
      103117 |  704790
      103118 |  207354
      103133 |  258608
      103135 |   89488
      103163 |  681502
      103175 |    7455
      103191 |  173972
      103197 |  192088
      103200 |  825616
      103211 |  862560
      103214 |   58800
      103226 |  378209
      103232 |   21266
      103247 |   85527
      103250 |  216596
      103264 |  204164
      103267 |  359703
      103291 |  200694
      103294 |  105930
      103310 |  395645
      103312 |  205632
      103331 |   73051
      103362 |   48272
      103364 |   32505
      103376 |  208659
      103392 |  233073
      103420 |  132818
      103446 |  635994
      103448 |  765510
      103466 |  410392
      103467 |  469633
      103483 |   70059
      103485 |   20736
      103487 |    6630
      103531 |  665823
      103532 |  343841
      103549 |  856530
      103596 |  924513
      103623 |   61005
      103633 |  356455
      103657 |   24362
      103671 |   38012
      103672 |  269328
      103719 |   89268
      103723 |  841092
      103730 |  264732
      103750 |  492142
      103758 |   51506
      103767 |  492900
      103779 |  139552
      103789 |   98154
      103791 |  266289
      103798 |   16212
      103799 |  253897
      103804 |  121210
      103807 |   63492
      103818 |  327030
      103819 |  628368
      103825 |  101530
      103853 |  653874
      103857 |    8649
      103887 |  161064
      103905 |  183504
      103909 |   89838
      103936 |  144942
      103942 |  252756
      103949 |  128822
      103951 |   63960
      103959 |  205108
      104022 |   77649
      104042 |   37995
      104074 |  642840
      104099 |   45416
      104100 |   78372
      104130 |  398040
      104132 |  610458
      104136 |  659870
      104165 |  787059
      104183 |   35336
      104194 |   63825
      104195 |  694200
      104198 |  147312
      104214 |   69972
      104241 |   43316
      104247 |   32890
      104250 |  589714
      104259 |  386415
      104268 |    6572
      104271 |  108488
      104277 |   82971
      104282 |  271320
      104295 |   61542
      104301 |   12672
      104317 |  430593
      104331 |  247390
      104336 |  239850
      104339 |  291786
      104348 |  346696
      104394 |    6888
      104409 |  219714
      104415 |  319860
      104437 |  261334
      104446 |  884160
      104459 |  183336
      104463 |  197184
      104487 |   59724
      104488 |  312180
      104501 |  215136
      104506 |  293358
      104515 |  857739
      104523 |  289707
      104529 |  866237
      104532 |  550816
      104546 |  115200
      104585 |  129398
      104604 |  703760
      104615 |   52136
      104619 |   83946
      104621 |   99777
      104666 |  129440
      104684 |  615600
      104690 |  383130
      104704 |  202725
      104723 |  426881
      104727 |   53900
      104731 |  452686
      104735 |  330924
      104737 |  562380
      104748 |  674401
      104751 |   53228
      104753 |  545969
      104756 |  110578
      104784 |   38766
      104790 |  134750
      104799 |  257703
      104816 |  358403
      104818 |  302277
      104858 |  894894
      104879 |  114546
      104890 |  305481
      104934 |   58630
      104945 |  369191
      104952 |   22659
      104961 |  134456
      104962 |  815480
      104970 |  707586
      105014 |  413634
      105016 |  163758
      105019 |  420750
      105030 |  806356
      105040 |  929670
      105047 |   90454
      105068 |  340585
      105070 |   98951
      105085 |  684540
      105112 |  778466
      105131 |  121360
      105133 |  162720
      105146 |    4420
      105158 |  560900
      105168 |  145359
      105193 |  676440
      105213 |  846573
      105223 |  411353
      105242 |  209742
      105261 |  192852
      105277 |  193040
      105285 |  558912
      105300 |  108108
      105319 |  224644
      105326 |  262041
      105350 |  210392
      105355 |  426345
      105361 |  247174
      105368 |   89904
      105375 |  215124
      105394 |  146993
      105401 |   59126
      105402 |  857970
      105406 |  331200
      105414 |  323700
      105426 |  244274
      105430 |  334970
      105435 |  581622
      105443 |  461552
      105450 |  573777
      105455 |  302436
      105482 |  516289
      105496 |  450372
      105498 |  136325
      105503 |   64047
      105546 |    3360
      105578 |  495935
      105607 |   52466
      105610 |  105151
      105623 |  164832
      105652 |  375478
      105653 |   99372
      105688 |  391859
      105697 |  176046
      105704 |   91723
      105708 |  561911
      105726 |   67200
      105749 |  844571
      105760 |  151316
      105765 |   54142
      105790 |  463944
      105831 |  611460
      105832 |  219965
      105834 |  296514
      105838 |  581850
      105840 |  134592
      105847 |  110360
      105856 | 1488324
      105870 |  853100
      105898 |  235161
      105901 |   16695
      105903 |   50246
      105925 |  472494
      105930 |   60744
      105970 |   52026
      105971 |  613948
      106013 |  129192
      106024 |  424881
      106029 |  197808
      106052 |  176300
      106055 |  315133
      106077 |  155067
      106094 |   26617
      106096 |  276463
      106098 |  592720
      106106 |   43968
      106110 |   37306
      106128 |  642733
      106156 |  179010
      106164 |  238560
      106170 |   89964
      106174 |  482838
      106176 |  739752
      106178 |  309488
      106197 |   66510
      106201 |  168027
      106203 |    4784
      106272 |  295659
      106277 |  390299
      106292 |  143649
      106301 |  435054
      106321 |   51954
      106333 |  755300
      106363 |  288990
      106409 |  513438
      106411 |   19351
      106415 |  504636
      106435 |  555240
      106456 |  278535
      106458 |  235585
      106460 |   61812
      106462 |  197374
      106472 |  475728
      106479 |  203188
      106480 |  215469
      106529 |  337345
      106531 |   60256
      106547 |  406802
      106554 |  556214
      106566 |  145470
      106581 |  315331
      106597 |  133434
      106598 |    8550
      106607 |  415705
      106612 |  459583
      106615 |  363720
      106634 |  623662
      106651 |   49878
      106672 |  105028
      106701 |  480590
      106729 |  618016
      106739 |  270618
      106781 |  549120
      106789 |   14714
      106804 |  369082
      106805 |  746697
      106843 |  341226
      106849 |  140602
      106856 |  208536
      106867 |  396864
      106874 |  715709
      106884 |  514892
      106902 |  530005
      106931 |  353871
      106934 |   40672
      106942 |  778706
      106957 |  217365
      106959 |  532216
      106987 |  155992
      107019 |   96206
      107041 |  268191
      107043 |   80784
      107049 |   26446
      107053 |  295460
      107062 |  314985
      107075 |   27591
      107101 |   11136
      107103 |  297774
      107111 |  408060
      107113 |  321315
      107126 |  547274
      107149 |  137130
      107166 |  111424
      107175 |  882360
      107184 |   67089
      107270 |  364100
      107274 |  675032
      107288 |  188136
      107290 |   90480
      107295 |  692692
      107298 |  365596
      107300 |  215908
      107302 |  367258
      107304 |  797670
      107328 |   95064
      107343 |  291555
      107366 |    9177
      107374 |    3213
      107379 |  275716
      107411 | 1138500
      107421 |  159824
      107443 |  279125
      107455 |   34328
      107478 |  499589
      107516 |  119598
      107521 |  347393
      107530 |   97888
      107538 |  199818
      107541 |  483327
      107546 |  491696
      107556 |  364062
      107570 |  249717
      107577 |  193695
      107620 |   53900
      107628 |  414000
      107639 |  142780
      107642 |  571407
      107660 |  370821
      107678 |  832377
      107693 |  378914
      107699 |   42840
      107721 |  121114
      107725 |   49098
      107726 |  129008
      107745 |  432118
      107750 |   72528
      107760 |  145017
      107767 |  119422
      107809 |  661625
      107864 |   61499
      107868 |  680585
      107877 |  478530
      107897 |  399819
      107939 |  315536
      107944 |  166296
      107949 |   34265
      107986 |  216333
      108003 |   36022
      108026 |  154875
      108030 |  709110
      108055 |  488160
      108061 |  545642
      108062 |  463464
      108063 |   89866
      108075 |  144171
      108090 |  859040
      108091 |   75402
      108095 |  619901
      108114 |  235040
      108121 |   27491
      108122 |  493192
      108124 |  111408
      108134 |   72557
      108141 |   79240
      108164 |   37708
      108166 |  248370
      108175 |   43952
      108198 |  471235
      108200 |  589134
      108201 |  746382
      108218 |  250068
      108248 |  156538
      108250 |  606450
      108257 |  168858
      108268 | 1310700
      108297 |  481068
      108311 |  384927
      108322 |  431480
      108328 |  431367
      108330 |  340522
      108332 |  382940
      108335 |  329511
      108336 |  427378
      108352 |  537612
      108354 |  819690
      108355 |  135501
      108362 |  252560
      108377 |  102969
      108387 |   11869
      108423 |  423270
      108429 |  345978
      108432 |   29713
      108435 |  140753
      108444 |  115184
      108450 |  118981
      108455 |  440910
      108457 |  137928
      108459 |  137445
      108466 |  446125
      108476 |  396087
      108478 |  403971
      108484 |  637470
      108490 |  225288
      108492 |  888440
      108496 |  319365
      108510 |  169218
      108536 |  157915
      108565 |  488070
      108572 |  279972
      108602 |  332166
      108624 |  164465
      108633 |  482160
      108654 |  323817
      108660 |  241362
      108681 |   96960
      108689 |  479446
      108708 |  876276
      108721 |  171028
      108726 |  524390
      108754 |  198084
      108756 |  508535
      108762 |  247894
      108786 |    3597
      108787 |   79674
      108790 |   10656
      108808 |  432432
      108811 |  452580
      108815 |  447729
      108826 |  507575
      108847 |  797368
      108867 |  197425
      108884 |  134550
      108887 |  346610
      108889 |  284505
      108913 |  359324
      108922 |  856716
      108940 |  204321
      108946 |   53889
      108947 |  112095
      108954 |  173600
      108969 |  437472
      108974 |   11603
      108986 |  109131
      108989 |   24725
      109007 |  842385
      109022 |  164507
      109063 |  130812
      109073 |  738990
      109074 |  398104
      109089 |  306286
      109112 |  358908
      109119 |  251328
      109156 |  465210
      109157 |  859404
      109169 |  163742
      109193 |   38250
      109197 |   31140
      109198 |  254156
      109199 |  372006
      109201 |  564300
      109202 |   98318
      109205 |   45760
      109213 |   80719
      109221 |  390268
      109226 |   99781
      109284 |  300404
      109295 |  482613
      109310 |  604655
      109330 |  373191
      109370 |   32955
      109385 |  118288
      109397 |  220616
      109421 |  193358
      109427 |   23744
      109458 |  220968
      109461 |   46926
      109467 |   71982
      109469 |   67452
      109473 |  205165
      109475 |  472381
      109482 |  120722
      109490 |  326738
      109495 |   62752
      109510 |  335873
      109525 |   99088
      109536 |  117172
      109545 |  445004
      109546 |  173400
      109551 |   26832
      109578 |  113242
      109583 |   88046
      109611 |  220410
      109624 |   36084
      109677 |   20512
      109714 |   64385
      109721 |  119271
      109734 |   29666
      109743 |   15300
      109757 |  387810
      109791 |  430426
      109811 |   98028
      109818 |  264364
      109826 |  354772
      109828 |  658544
      109837 |  375970
      109857 |  117152
      109859 |  737010
